,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2026-01-15,925.4500122070312,925.4500122070312,925.4500122070312,925.4500122070312,0,1418.4000244140625,1418.4000244140625,1418.4000244140625,1418.4000244140625,0,1028.3499755859375,1028.3499755859375,1028.3499755859375,1028.3499755859375,0
2026-01-16,922.0,935.9500122070312,919.2000122070312,931.0999755859375,37780235,1417.9000244140625,1429.0,1400.199951171875,1410.800048828125,12530886,1032.0,1047.449951171875,1028.4000244140625,1042.300048828125,11051580
2026-01-19,935.9000244140625,936.1500244140625,919.5,927.9000244140625,38191942,1399.9000244140625,1400.0,1360.0,1380.5999755859375,23302883,1035.0,1043.5999755859375,1034.0,1038.4000244140625,5460164
2026-01-20,929.2999877929688,934.5,919.5999755859375,931.2000122070312,36022727,1374.699951171875,1387.800048828125,1371.5,1375.800048828125,15012785,1039.75,1052.0,1033.050048828125,1036.4000244140625,8905718
2026-01-21,925.0,932.1500244140625,915.5,920.3499755859375,32766854,1367.5,1371.5,1339.5,1349.0,21766068,1032.0,1040.5999755859375,1022.0,1028.6500244140625,7408949
2026-01-22,928.0,928.2999877929688,913.2000122070312,918.7000122070312,44444755,1355.0999755859375,1358.0,1338.0,1345.5,17179765,1035.0,1055.5,1034.050048828125,1048.3499755859375,12001641
2026-01-23,920.0,926.0999755859375,909.25,916.0999755859375,30985247,1340.5,1355.199951171875,1335.699951171875,1343.4000244140625,14056524,1051.9000244140625,1053.0,1025.5999755859375,1029.5,10917698
2026-01-27,906.0,931.2000122070312,905.0,926.4000244140625,44753093,1340.0,1369.0999755859375,1328.5999755859375,1361.4000244140625,25263634,1034.0999755859375,1055.0,1030.25,1053.1500244140625,14420630
2026-01-28,932.5,941.4500122070312,928.4000244140625,932.7000122070312,35347138,1362.5999755859375,1380.4000244140625,1362.5999755859375,1367.699951171875,13242696,1059.4000244140625,1065.5999755859375,1044.1500244140625,1063.5,12171257
2026-01-29,930.0999755859375,939.2999877929688,924.3499755859375,935.5,37175628,1359.0,1387.699951171875,1354.4000244140625,1383.5999755859375,23118234,1063.0,1075.0,1060.300048828125,1066.199951171875,14800724
2026-01-30,930.0,938.9000244140625,927.75,929.25,29691233,1368.199951171875,1381.9000244140625,1353.199951171875,1355.0,24013717,1064.0,1082.5,1060.4000244140625,1077.1500244140625,9480769
2026-02-02,915.0,929.7999877929688,909.2999877929688,928.0999755859375,28032106,1329.9000244140625,1354.4000244140625,1329.0999755859375,1352.800048828125,12800245,1019.9000244140625,1031.300048828125,990.0,1028.699951171875,14434549
2026-02-03,983.75,994.0,945.0,948.7000122070312,50336968,1412.0,1417.0,1373.4000244140625,1389.699951171875,24896698,1087.0,1089.800048828125,1040.300048828125,1064.199951171875,16129381
2026-02-04,952.5,957.2000122070312,947.9500122070312,953.0999755859375,24366770,1387.0,1414.0,1386.9000244140625,1408.4000244140625,11080683,1064.199951171875,1073.9000244140625,1056.300048828125,1068.199951171875,7312276
2026-02-05,956.0,956.0499877929688,946.7000122070312,949.7000122070312,28103169,1414.0,1414.0,1393.199951171875,1396.5,8982761,1068.199951171875,1081.0,1067.5,1073.5,9551567
2026-02-06,945.0,948.0999755859375,937.5999755859375,941.0999755859375,18120272,1396.699951171875,1410.5,1394.699951171875,1406.0999755859375,10851190,1070.0,1073.5999755859375,1051.0,1066.4000244140625,7041557
2026-02-09,945.0,950.0,935.3499755859375,937.5499877929688,12506624,1413.5,1414.0,1392.199951171875,1393.5999755859375,2773086,1120.0,1141.0,1100.5,1137.800048828125,26964070
