,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2025-06-17,1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098,794.0,798.8499755859375,790.5499877929688,792.2999877929688,7753156
2025-06-18,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745,792.5,795.5,788.3499755859375,791.9000244140625,5710169
2025-06-19,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883,792.3499755859375,793.25,781.7000122070312,785.0999755859375,11824333
2025-06-20,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178,787.5,799.4500122070312,786.0999755859375,796.1500244140625,11367669
2025-06-23,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384,790.0,794.9500122070312,788.5,790.2000122070312,5549253
2025-06-24,1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438,799.0,806.6500244140625,793.6500244140625,795.4000244140625,11402190
2025-06-25,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388,799.5,803.7999877929688,796.0999755859375,800.0499877929688,6528324
2025-06-26,1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435,802.0,803.3499755859375,791.4000244140625,797.0499877929688,24704402
2025-06-27,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899,805.0,809.4500122070312,802.6500244140625,805.4000244140625,19375990
2025-06-30,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073,809.0,821.0,807.0499877929688,820.3499755859375,19652607
2025-07-01,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449,820.0,824.9000244140625,813.25,820.2999877929688,11456405
2025-07-02,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280,821.0,824.0499877929688,809.0,812.9000244140625,6661200
2025-07-03,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738,813.5,814.5,805.7999877929688,807.0999755859375,7020403
2025-07-04,1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503,808.75,813.8499755859375,804.0999755859375,811.8499755859375,4319538
2025-07-07,1425.9968814549877,1429.8670433562065,1418.6535190770169,1424.706787109375,5177477,811.2000122070312,812.6500244140625,805.1500244140625,806.8499755859375,4461783
2025-07-08,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847,807.9000244140625,813.5499877929688,805.3499755859375,812.6500244140625,5935770
2025-07-09,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347,810.0,812.4500122070312,809.0,810.9500122070312,4099112
2025-07-10,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964,811.2999877929688,815.5,806.9000244140625,808.0,12178137
2025-07-11,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015,807.5499877929688,812.5499877929688,804.5499877929688,808.6500244140625,6202372
2025-07-14,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154,809.7999877929688,815.5,808.0,808.8499755859375,6938635
2025-07-15,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457,811.0,821.0,810.5,816.4500122070312,9297645
2025-07-16,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093,816.0,834.2000122070312,815.2999877929688,831.7000122070312,16458920
2025-07-17,1410.1194736013367,1412.3025798563917,1398.7075285299677,1407.8370361328125,12927394,838.4000244140625,842.5,826.3499755859375,829.0,23073718
2025-07-18,1404.9592604817603,1418.0581395587762,1397.7151081655259,1414.8826904296875,11297246,832.0,832.6500244140625,820.25,823.3499755859375,15387801
2025-07-21,1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136,823.0,827.3499755859375,817.9500122070312,824.2000122070312,8852594
2025-07-22,1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165,827.5,828.0499877929688,814.0,815.0,7851163
2025-07-23,1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174,812.5,825.2000122070312,811.5,820.6500244140625,15470390
2025-07-24,1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578,820.0,821.9500122070312,810.6500244140625,815.7000122070312,10118309
2025-07-25,1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077,815.0,819.2000122070312,805.5,806.5499877929688,6734439
2025-07-28,1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479,806.5499877929688,808.9500122070312,796.0,797.1500244140625,7734158
2025-07-29,1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027,796.2000122070312,800.0,793.0999755859375,799.2000122070312,7833759
2025-07-30,1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625,798.9500122070312,803.4000244140625,796.2000122070312,801.6500244140625,8743723
2025-07-31,1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146,795.0999755859375,803.7999877929688,792.5499877929688,796.5499877929688,11359112
2025-08-01,1469.0645758820863,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771,795.7000122070312,801.0,792.0,794.0,15468391
2025-08-04,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054,794.5,797.2000122070312,786.5499877929688,795.7000122070312,8820724
2025-08-05,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343,798.0,804.0499877929688,796.2999877929688,800.5999755859375,7381537
2025-08-06,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252,800.9500122070312,810.2000122070312,799.0,805.1500244140625,7409396
2025-08-07,1430.0655302659995,1436.8135113901221,1418.1574137897542,1429.271728515625,7432535,801.0999755859375,806.6500244140625,793.4000244140625,805.1500244140625,7091392
2025-08-08,1434.8288259088201,1436.5157606227415,1421.0352334242946,1424.9053955078125,5415511,805.0,807.7999877929688,790.0,804.2999877929688,15708181
2025-08-11,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484,808.0,825.0,808.0,823.4500122070312,15236297
2025-08-12,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947,824.9500122070312,825.5,820.0,820.5999755859375,7986728
2025-08-13,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465,822.6500244140625,824.9500122070312,820.6500244140625,821.8499755859375,4447508
2025-08-14,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793,822.0,828.0,819.0999755859375,826.5499877929688,7087573
2025-08-18,1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844,836.0,838.0,825.1500244140625,827.6500244140625,6138124
2025-08-19,1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554,827.5,831.0,825.7999877929688,830.4000244140625,5076681
2025-08-20,1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858,828.7000122070312,831.9000244140625,827.4000244140625,828.9500122070312,4493888
2025-08-21,1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645,828.9500122070312,833.25,824.0499877929688,825.7000122070312,4402511
2025-08-22,1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207,824.0,826.0,815.7000122070312,816.25,5097647
2025-08-25,1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427,817.4500122070312,820.5,814.2000122070312,816.4500122070312,5672898
2025-08-26,1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155,814.8499755859375,815.8499755859375,806.75,807.8499755859375,6997817
2025-08-28,1408.0,1411.800048828125,1396.300048828125,1399.0999755859375,12990789,807.25,811.0,800.6500244140625,801.9500122070312,7898436
2025-08-29,1392.0999755859375,1405.0,1392.0999755859375,1397.800048828125,8519507,800.7000122070312,806.7000122070312,798.5,802.5,6861440
2025-09-01,1398.0999755859375,1412.4000244140625,1398.0999755859375,1411.0,4927348,803.0999755859375,808.2999877929688,802.6500244140625,806.0499877929688,5619805
2025-09-02,1413.9000244140625,1413.9000244140625,1390.0,1394.199951171875,7163073,806.2999877929688,810.5,802.6500244140625,803.9000244140625,5075460
2025-09-03,1389.0,1400.0,1384.199951171875,1397.0,9813382,804.2999877929688,813.2999877929688,803.0,812.1500244140625,4261589
2025-09-04,1409.9000244140625,1415.0999755859375,1401.9000244140625,1405.5,10564859,814.6500244140625,816.75,808.0,809.4000244140625,4471950
2025-09-05,1411.0,1411.5,1387.699951171875,1402.800048828125,6621077,811.5,812.5,803.6500244140625,806.5999755859375,5194842
2025-09-08,1402.199951171875,1410.5999755859375,1397.5999755859375,1402.699951171875,5880943,808.0,813.8499755859375,806.7999877929688,808.7999877929688,4614227
2025-09-09,1399.0,1407.5,1395.199951171875,1403.699951171875,6470679,812.0,812.3499755859375,805.5999755859375,808.8499755859375,4567272
2025-09-10,1410.0,1413.699951171875,1402.0999755859375,1403.9000244140625,7452347,812.0,824.5999755859375,810.4000244140625,818.2000122070312,7285853
2025-09-11,1398.0,1408.0,1396.0,1401.5999755859375,10192026,819.0999755859375,825.7000122070312,819.0,823.6500244140625,7425055
2025-09-12,1405.0999755859375,1419.699951171875,1400.0999755859375,1417.699951171875,7770038,824.0999755859375,825.7999877929688,819.7999877929688,823.5499877929688,5078018
2025-09-15,1422.0,1426.800048828125,1416.300048828125,1419.4000244140625,5845637,823.5499877929688,827.7999877929688,821.0999755859375,824.75,3852494
2025-09-16,1414.0,1424.9000244140625,1413.699951171875,1421.5999755859375,8213151,825.0999755859375,833.0,821.6500244140625,831.5499877929688,9467531
2025-09-17,1420.0999755859375,1426.0999755859375,1416.4000244140625,1419.199951171875,7484283,834.2999877929688,858.1500244140625,831.0,857.1500244140625,17243938
2025-09-18,1431.0999755859375,1432.800048828125,1415.300048828125,1421.699951171875,8130537,858.6500244140625,860.7999877929688,851.0999755859375,854.3499755859375,10400847
2025-09-19,1416.0999755859375,1418.0,1400.199951171875,1402.199951171875,13457344,852.0,864.4500122070312,849.2999877929688,862.3499755859375,15206426
2025-09-22,1403.9000244140625,1409.9000244140625,1397.199951171875,1401.5,8847948,862.0,868.2000122070312,854.0,855.25,6594034
2025-09-23,1391.0,1403.300048828125,1391.0,1394.300048828125,12827524,854.5999755859375,874.25,851.2000122070312,870.5999755859375,14357863
2025-09-24,1386.4000244140625,1390.9000244140625,1376.5,1382.699951171875,9735678,876.0,880.5,864.4500122070312,866.2000122070312,12840160
2025-09-25,1377.0,1391.5,1371.800048828125,1375.800048828125,21613389,866.5499877929688,870.1500244140625,859.9500122070312,861.1500244140625,8678821
2025-09-26,1368.0,1372.699951171875,1357.0,1359.5999755859375,18342280,862.0,864.3499755859375,853.0,856.9500122070312,6959545
2025-09-29,1359.5999755859375,1366.5,1346.199951171875,1348.0999755859375,20563163,858.0499877929688,873.5,856.0,870.75,22641712
2025-09-30,1353.699951171875,1356.5999755859375,1342.5999755859375,1348.0,20166871,869.9500122070312,877.5999755859375,867.5999755859375,872.4500122070312,12831593
2025-10-01,1348.0,1379.4000244140625,1347.0999755859375,1372.0,20952632,872.2999877929688,876.4500122070312,862.7999877929688,864.0999755859375,10832384
2025-10-03,1371.9000244140625,1371.9000244140625,1361.300048828125,1365.199951171875,12163695,865.1500244140625,873.0,863.7999877929688,867.2999877929688,8019442
2025-10-06,1371.0,1372.5999755859375,1359.0999755859375,1363.4000244140625,14314283,868.0,875.2999877929688,862.7999877929688,874.0499877929688,7820352
2025-10-07,1363.5999755859375,1383.0999755859375,1363.5999755859375,1375.9000244140625,16126464,874.1500244140625,877.0,863.0,864.7000122070312,9242580
2025-10-08,1372.300048828125,1381.5999755859375,1364.300048828125,1370.300048828125,8100832,866.7999877929688,867.7999877929688,857.25,858.25,7156112
2025-10-09,1369.800048828125,1378.699951171875,1365.0999755859375,1376.199951171875,7909575,861.5999755859375,865.7999877929688,858.0999755859375,862.0999755859375,7020501
2025-10-10,1370.300048828125,1385.0,1370.300048828125,1380.300048828125,7673816,862.0999755859375,883.75,861.2999877929688,880.6500244140625,13713015
2025-10-13,1373.0999755859375,1386.4000244140625,1373.0999755859375,1379.4000244140625,8923018,879.0,888.0999755859375,876.0,882.9500122070312,11923143
2025-10-14,1389.0,1389.0,1375.0999755859375,1384.0999755859375,10610855,883.0,884.1500244140625,872.0999755859375,876.9500122070312,7681973
2025-10-15,1386.5,1400.4000244140625,1385.5,1398.4000244140625,8988550,878.0999755859375,887.5,877.0499877929688,886.0999755859375,8269225
2025-10-16,1401.0,1418.9000244140625,1399.4000244140625,1417.300048828125,12185032,888.2999877929688,891.8499755859375,882.4500122070312,886.9500122070312,8493686
2025-10-17,1412.0,1439.5999755859375,1410.9000244140625,1436.5999755859375,17037215,887.5,894.75,883.0,889.1500244140625,8511854
2025-10-20,1442.0,1445.0,1389.199951171875,1390.300048828125,23330227,894.5999755859375,913.6500244140625,891.0499877929688,907.5,13546463
2025-10-21,1384.5,1387.5999755859375,1375.9000244140625,1382.0,3415560,908.0,910.0,906.4000244140625,907.8499755859375,1783576
2025-10-23,1385.0,1389.800048828125,1360.0999755859375,1363.699951171875,21124942,912.0,918.0,904.7999877929688,911.5499877929688,13382769
2025-10-24,1368.0999755859375,1381.5999755859375,1368.0999755859375,1377.699951171875,10570263,910.9500122070312,914.0999755859375,900.9500122070312,904.5,5313227
2025-10-27,1382.0999755859375,1386.800048828125,1374.0,1377.5999755859375,11499836,906.9500122070312,928.0,906.0,922.75,9150761
2025-10-28,1373.0,1375.800048828125,1356.199951171875,1363.0999755859375,26477914,927.0999755859375,935.8499755859375,917.7000122070312,930.25,22066289
2025-10-29,1364.5999755859375,1371.699951171875,1358.4000244140625,1370.4000244140625,16129382,933.9000244140625,942.0499877929688,930.25,939.75,12314222
2025-10-30,1362.4000244140625,1370.199951171875,1361.300048828125,1362.4000244140625,9324401,939.4500122070312,944.9000244140625,933.0499877929688,934.3499755859375,13044473
2025-10-31,1357.0,1362.0,1343.300048828125,1345.300048828125,15926798,934.9000244140625,946.7000122070312,930.25,937.0,12078252
2025-11-03,1340.5,1351.5999755859375,1337.9000244140625,1346.4000244140625,11071450,938.75,953.4000244140625,937.5,949.7000122070312,11744735
2025-11-04,1342.5999755859375,1349.800048828125,1333.199951171875,1336.9000244140625,15211183,951.0,959.2999877929688,941.5,957.5999755859375,19154518
2025-11-06,1330.0,1342.199951171875,1317.4000244140625,1320.4000244140625,24221853,969.6500244140625,971.4000244140625,955.2999877929688,960.75,23088096
2025-11-07,1320.4000244140625,1344.300048828125,1318.5999755859375,1343.0,7719245,958.75,964.8499755859375,944.0,955.8499755859375,13371323
2025-11-10,1342.9000244140625,1349.5999755859375,1341.0,1348.0,8542340,956.0,963.2000122070312,949.0999755859375,951.1500244140625,7343249
2025-11-11,1349.0,1360.4000244140625,1346.199951171875,1358.300048828125,8305184,953.5999755859375,954.9500122070312,945.0499877929688,953.2999877929688,8648917
2025-11-12,1370.0,1370.0,1355.4000244140625,1358.9000244140625,9736761,957.7000122070312,961.5499877929688,951.4000244140625,957.1500244140625,7043323
2025-11-13,1358.9000244140625,1390.4000244140625,1358.5,1385.9000244140625,18296626,954.25,963.9500122070312,952.4500122070312,954.0,8894441
2025-11-14,1374.0,1381.199951171875,1363.199951171875,1373.0,9694498,952.9500122070312,969.0499877929688,952.0,967.8499755859375,11032927
2025-11-17,1375.0999755859375,1382.5,1373.5999755859375,1379.0,7660717,971.0,976.0,968.5,973.3499755859375,7415026
2025-11-18,1380.199951171875,1382.800048828125,1369.0999755859375,1373.4000244140625,9529560,975.5999755859375,976.7000122070312,968.8499755859375,972.4500122070312,6594686
2025-11-19,1373.5,1384.0,1371.5999755859375,1383.0999755859375,10393918,972.4500122070312,984.4500122070312,968.7999877929688,982.75,8291226
2025-11-20,1380.0999755859375,1388.300048828125,1375.4000244140625,1383.0,10131863,986.0,986.5999755859375,979.3499755859375,981.5499877929688,6440857
2025-11-21,1373.0,1376.0,1364.5999755859375,1369.5,11483595,979.7000122070312,980.5999755859375,971.0499877929688,972.5999755859375,5377241
2025-11-24,1373.300048828125,1377.0,1361.5,1368.4000244140625,15896003,975.5499877929688,977.7000122070312,968.0499877929688,970.5999755859375,9901946
2025-11-25,1365.0,1376.9000244140625,1354.300048828125,1357.800048828125,12235000,975.5499877929688,988.9500122070312,971.3499755859375,983.5999755859375,9140201
2025-11-26,1360.0,1377.0,1359.9000244140625,1375.0,9659004,986.5999755859375,999.0,982.1500244140625,983.9000244140625,13943490
2025-11-27,1379.0,1394.0,1375.699951171875,1392.199951171875,15158741,986.7000122070312,988.5499877929688,968.9000244140625,972.8499755859375,11909168
2025-11-28,1392.0,1398.5,1385.5999755859375,1388.800048828125,7683986,976.7999877929688,983.0,973.0499877929688,979.0,8117842
2025-12-01,1394.0,1400.0,1385.4000244140625,1390.0999755859375,8867593,985.4500122070312,991.2000122070312,969.8499755859375,973.0999755859375,8808306
2025-12-02,1381.800048828125,1381.800048828125,1370.5999755859375,1373.0,12126396,976.0,980.4500122070312,964.9000244140625,967.2999877929688,13444314
2025-12-03,1367.0,1394.199951171875,1367.0,1391.5,7955933,970.4500122070312,972.5499877929688,947.5499877929688,951.0499877929688,14051968
2025-12-04,1387.0,1391.5999755859375,1379.9000244140625,1386.699951171875,7373909,951.0499877929688,952.5499877929688,944.4500122070312,948.0999755859375,13622724
2025-12-05,1381.0,1395.300048828125,1381.0,1392.5,4942638,948.8499755859375,973.2999877929688,946.7000122070312,971.5,17347847
2025-12-08,1387.0,1394.9000244140625,1383.300048828125,1389.5999755859375,7826227,970.8499755859375,972.5,951.7000122070312,956.4000244140625,15386438
2025-12-09,1379.9000244140625,1384.300048828125,1373.4000244140625,1375.199951171875,10492030,954.7999877929688,964.0,950.4500122070312,959.3499755859375,9580294
2025-12-10,1377.9000244140625,1379.4000244140625,1357.9000244140625,1363.5999755859375,8725381,960.0999755859375,963.9500122070312,955.25,959.75,6989178
2025-12-11,1363.699951171875,1366.5999755859375,1352.800048828125,1360.0,6734750,962.0999755859375,966.5,958.4500122070312,963.25,5979035
2025-12-12,1368.0,1370.699951171875,1363.300048828125,1366.0,3890885,966.0,967.0,958.0,963.1500244140625,5681930
2025-12-15,1356.0999755859375,1370.0,1356.0999755859375,1365.199951171875,5342530,957.25,968.8499755859375,957.25,967.25,4416952
2025-12-16,1364.0,1368.699951171875,1355.5,1366.0,12359741,966.0499877929688,969.0,958.0499877929688,961.1500244140625,4764786
2025-12-17,1365.0,1365.0,1343.0999755859375,1352.4000244140625,9440391,965.5499877929688,978.5,964.2999877929688,975.8499755859375,8013382
2025-12-18,1346.300048828125,1369.5,1345.5,1356.800048828125,7314573,977.9000244140625,981.4500122070312,973.5,977.5499877929688,4926879
2025-12-19,1354.0,1360.4000244140625,1350.800048828125,1354.0999755859375,14318512,979.9500122070312,982.0,977.0499877929688,980.2999877929688,5376584
2025-12-22,1358.0,1371.300048828125,1354.800048828125,1368.5,9375294,981.0999755859375,983.0,972.5499877929688,974.2999877929688,5959037
2025-12-23,1361.0999755859375,1365.0,1357.0,1363.0,9105467,976.2999877929688,977.5499877929688,970.7000122070312,971.9000244140625,5123287
2025-12-24,1363.800048828125,1368.199951171875,1357.5999755859375,1359.800048828125,8955140,973.2000122070312,977.2999877929688,967.5,968.9500122070312,4105643
2025-12-26,1356.5,1362.0,1348.5,1350.4000244140625,2812144,968.9500122070312,971.0,964.75,966.2999877929688,3286321
2025-12-29,1352.0999755859375,1355.699951171875,1341.5,1343.300048828125,6057201,966.9000244140625,968.9000244140625,961.4500122070312,965.0499877929688,5267233
2025-12-30,1343.300048828125,1347.0999755859375,1338.0999755859375,1342.5,18621277,963.0,976.2000122070312,959.5,973.4500122070312,15030644
2025-12-31,1342.800048828125,1350.0,1339.5,1342.9000244140625,6150634,975.25,985.6500244140625,973.5,982.2000122070312,5807630
2026-01-01,1343.9000244140625,1348.4000244140625,1336.0,1338.0,4179311,983.2000122070312,987.6500244140625,980.3499755859375,984.75,4328348
2026-01-02,1338.0,1356.9000244140625,1336.300048828125,1355.4000244140625,8226205,984.5,1009.5,983.9500122070312,998.9500122070312,7357435
2026-01-05,1354.199951171875,1375.5,1352.5999755859375,1371.5,6920565,1000.0,1015.5,1000.0,1005.5499877929688,11259060
2026-01-06,1372.0,1413.5999755859375,1366.0,1411.199951171875,17260416,1007.9500122070312,1024.0,1004.9500122070312,1018.9000244140625,9575742
2026-01-07,1408.0,1429.9000244140625,1404.199951171875,1427.699951171875,15813795,1022.7000122070312,1022.7000122070312,1004.0,1007.1500244140625,7896720
2026-01-08,1429.0,1442.199951171875,1423.300048828125,1435.0,14861699,1006.5999755859375,1011.5999755859375,995.8499755859375,998.0,6854268
2026-01-09,1427.0999755859375,1429.5,1401.5,1404.300048828125,12555636,996.0,1008.0,994.0,1000.5,7809460
2026-01-12,1399.9000244140625,1424.300048828125,1391.699951171875,1413.0999755859375,10923811,1008.0,1017.25,996.0,1015.1500244140625,7617922
2026-01-13,1420.0,1441.800048828125,1411.0999755859375,1437.0,14295581,1022.7999877929688,1029.5,1016.0,1028.449951171875,11016895
2026-01-14,1425.5999755859375,1443.9000244140625,1414.9000244140625,1418.4000244140625,13832255,1030.0,1030.4000244140625,1020.5,1028.3499755859375,7370514
2026-01-15,1418.4000244140625,1418.4000244140625,1418.4000244140625,1418.4000244140625,0,1028.3499755859375,1028.3499755859375,1028.3499755859375,1028.3499755859375,0
2026-01-16,1417.9000244140625,1429.0,1400.199951171875,1410.800048828125,12530886,1032.0,1047.449951171875,1028.4000244140625,1042.300048828125,11051580
2026-01-19,1399.9000244140625,1400.0,1360.0,1380.5999755859375,23302883,1035.0,1043.5999755859375,1034.0,1038.4000244140625,5460164
2026-01-20,1374.699951171875,1387.800048828125,1371.5,1375.800048828125,15012785,1039.75,1052.0,1033.050048828125,1036.4000244140625,8905718
2026-01-21,1367.5,1371.5,1339.5,1349.0,21766068,1032.0,1040.5999755859375,1022.0,1028.6500244140625,7408949
2026-01-22,1355.0999755859375,1358.0,1338.0,1345.5,17179765,1035.0,1055.5,1034.050048828125,1048.3499755859375,12001641
2026-01-23,1340.5,1355.199951171875,1335.699951171875,1343.4000244140625,14056524,1051.9000244140625,1053.0,1025.5999755859375,1029.5,10917698
2026-01-27,1340.0,1369.0999755859375,1328.5999755859375,1361.4000244140625,25263634,1034.0999755859375,1055.0,1030.25,1053.1500244140625,14420630
2026-01-28,1362.5999755859375,1380.4000244140625,1362.5999755859375,1367.699951171875,13242696,1059.4000244140625,1065.5999755859375,1044.1500244140625,1063.5,12171257
2026-01-29,1359.0,1387.699951171875,1354.4000244140625,1383.5999755859375,23118234,1063.0,1075.0,1060.300048828125,1066.199951171875,14800724
2026-01-30,1368.199951171875,1381.9000244140625,1353.199951171875,1355.0,24013717,1064.0,1082.5,1060.4000244140625,1077.1500244140625,9480769
2026-02-01,1368.199951171875,1365.9000244140625,1328.800048828125,1334.199951171875,4968773,1064.0,1083.5999755859375,988.2999877929688,1018.2000122070312,12049909
